18,341,211,3139,832,115,248,115
18,341,211,2991,768,111,244,115
18,356,211,2934,786,107,232,145
18,340,253,2890,796,107,221,145
18,324,211,2845,829,107,197,145
18,331,212,2668,849,102,173,144
18,338,253,2606,823,103,130,144
18,351,212,2469,750,97,129,143
18,446,211,2468,707,97,118,142
18,518,212,2515,691,85,125,142
18,529,212,2413,722,86,162,141
18,502,211,2194,723,124,154,141
18,502,211,2194,723,124,154,141
18,522,212,2263,695,167,196,185
18,522,195,2195,636,166,186,184
18,497,142,2197,587,156,164,184
18,486,142,2173,579,195,148,182
18,479,129,2097,560,195,148,182
18,500,118,2052,552,195,148,182
18,488,160,1994,564,195,159,182
18,523,160,2009,572,197,198,182
18,523,159,1972,543,235,198,183
18,514,160,1871,521,190,197,182
18,553,118,1908,517,219,194,199
18,553,118,1769,511,203,197,182
18,496,118,1764,465,204,196,139
18,484,118,1791,439,199,199,139
18,480,118,1773,436,195,220,139
18,461,118,1674,430,195,258,133
18,428,118,1613,416,179,262,133
18,416,118,1556,407,179,258,134
18,449,118,1541,399,173,257,134
18,489,118,1478,373,171,232,99
18,476,104,1375,407,168,230,99
18,479,100,1336,434,150,242,76
18,530,101,1202,408,105,241,76
18,524,93,1176,385,99,240,76
18,502,87,1148,309,98,239,77
18,447,67,1107,307,78,238,77
18,443,42,1020,299,71,236,77
18,449,84,889,264,71,237,77
18,440,84,769,286,122,236,77
18,406,123,731,282,105,235,77
18,392,127,738,316,145,236,77
18,385,127,713,272,181,238,77
18,386,126,694,299,179,237,77
18,368,127,671,303,184,260,77
18,364,85,744,281,219,299,98
18,445,85,758,280,259,298,81
18,445,85,769,278,257,300,81
18,436,85,741,277,246,217,81
0,355,85,718,277,237,208,81
26,350,84,658,277,237,181,81
27,293,85,658,297,238,171,82
29,289,85,644,312,236,161,60
30,279,85,584,274,267,147,60
30,268,85,545,275,280,139,61
28,259,85,415,246,266,132,61
27,275,85,400,247,266,126,62
26,262,85,397,262,267,126,63
25,255,85,365,276,215,116,64
24,250,85,362,260,215,107,64
22,249,85,361,275,215,107,57
22,247,85,328,270,216,107,50
22,245,85,347,312,179,107,46
22,201,85,339,274,179,95,43
22,204,85,274,264,179,80,41
22,200,85,262,265,180,81,39
22,208,85,226,296,180,89,39
22,197,85,227,303,165,111,37
22,197,85,217,245,201,153,30
22,146,68,217,244,188,153,30
23,146,54,268,243,188,153,30
23,141,54,269,234,148,154,30
23,141,54,269,243,149,154,30
23,181,43,266,268,149,154,30
23,176,43,255,308,149,147,30
23,170,43,277,351,150,113,30
23,169,43,302,335,125,86,15
23,169,43,300,333,126,91,15
23,168,43,323,332,119,83,16
23,169,43,354,331,120,99,17
23,137,43,344,295,120,119,17
23,156,25,378,257,101,150,18
23,186,25,406,244,91,184,19
24,144,25,408,230,79,185,19
24,145,25,472,202,77,213,19
23,140,25,591,161,63,272,19
21,140,25,618,188,63,286,19
20,140,25,615,226,63,309,19
19,140,25,688,271,67,332,19
17,140,25,693,269,96,328,19
16,141,25,695,276,93,289,19
15,141,25,749,255,83,289,19
14,125,25,747,256,83,289,11
13,125,25,755,260,83,271,8
12,125,25,771,281,83,287,8
12,125,25,766,282,83,304,9
11,125,25,760,262,83,305,5
11,125,25,727,262,82,305,5
11,156,25,703,250,73,275,0
11,200,25,782,254,76,315,33
11,227,25,791,255,109,315,38
11,269,25,842,294,109,295,38
11,309,25,800,294,69,300,38
11,313,25,821,294,69,291,38
11,359,25,863,260,68,239,38
11,353,25,865,246,69,240,38
11,324,25,955,246,69,239,39
11,323,25,1039,247,69,192,39
11,322,25,1044,202,68,128,39
11,322,25,1040,259,78,101,55
11,320,25,1023,258,83,94,59
11,307,25,1045,259,84,94,60
11,306,25,1032,274,85,94,60
11,307,25,975,347,81,91,61
11,301,25,971,349,79,114,61
11,299,25,967,350,79,126,62
11,314,25,923,351,81,114,62
11,297,25,933,351,81,114,63
11,294,25,922,352,81,113,61
11,294,25,922,352,81,113,61
11,245,25,938,346,63,111,87
11,171,25,965,306,63,143,79
11,172,25,1041,319,66,159,80
11,148,25,1064,310,66,159,81
11,146,25,1135,310,66,177,80
11,148,25,1198,369,67,203,81
11,147,25,1196,447,69,221,81
11,142,25,1152,425,70,269,82
11,134,25,1105,424,70,301,80
11,132,25,1142,414,70,301,78
11,130,25,1062,449,63,300,45
11,129,25,1066,436,103,301,43
11,128,25,1074,429,111,295,40
11,85,14,1145,429,117,271,38
11,85,14,1123,546,117,306,36
11,85,14,1074,627,117,357,41
11,85,14,1075,683,118,439,46
11,86,14,1026,690,118,539,51
11,90,14,1070,665,118,563,52
11,132,14,1085,622,118,573,53
11,152,14,1119,617,118,581,54
11,169,14,1146,610,107,579,54
11,160,14,1145,597,156,553,55
11,153,14,1053,648,145,537,56
11,149,14,1055,759,149,535,56
11,148,14,979,775,148,504,56
11,147,14,980,737,149,503,56
11,135,14,987,750,150,502,56
11,135,14,1030,737,131,501,56
11,110,14,1023,720,125,502,56
11,110,14,1066,741,109,504,94
11,110,14,1048,738,109,502,94
11,110,14,1027,770,74,504,89
11,126,14,1013,788,83,540,89
11,149,14,1014,794,89,540,76
11,151,14,971,801,91,428,77
11,153,14,990,805,93,420,77
11,154,14,990,804,95,406,77
11,151,14,1049,798,95,363,77
11,152,14,1050,775,81,453,74
11,152,14,1061,777,80,435,70
11,154,14,1027,768,117,427,66
11,160,0,1037,766,118,432,62
11,148,41,1138,742,111,426,61
11,159,42,1266,807,102,422,58
11,159,42,1285,834,99,459,25
11,159,42,1288,853,91,447,26
11,154,42,1390,844,90,443,27
11,172,42,1383,879,86,440,28
11,195,42,1364,868,72,424,28
11,194,42,1398,861,73,383,29
11,194,42,1426,854,73,390,30
11,203,42,1411,849,74,380,61
11,219,42,1396,816,46,371,61
11,226,42,1434,798,46,430,41
11,215,42,1463,773,46,416,73
11,213,42,1505,759,38,461,64
11,204,42,1550,756,38,555,64
11,198,42,1580,767,39,559,64
11,206,42,1618,855,39,552,64
61,238,42,1720,875,41,527,64
61,250,42,1680,869,42,548,64
61,247,42,1704,839,42,592,64
61,270,42,1775,686,42,558,64
61,305,42,1720,719,44,576,64
61,328,42,1660,751,45,624,64
61,369,42,1589,734,45,608,83
61,368,42,1557,678,45,603,83
61,357,42,1536,732,47,589,83
61,312,42,1589,861,47,603,82
59,313,42,1724,888,47,623,82
56,266,42,1749,885,39,594,82
56,267,42,1709,726,36,600,82
56,265,42,1746,719,33,611,82
56,267,42,1808,943,43,589,51
57,273,42,1749,950,51,573,51
57,281,42,1873,951,51,584,51
57,295,42,1872,953,51,580,51
57,295,42,1832,919,51,566,51
57,295,0,1806,1005,51,567,51
58,283,42,1755,1009,57,569,51
58,275,83,1754,996,58,565,51
58,267,84,1725,986,96,615,51
59,271,84,1730,1004,101,677,51
59,231,84,1679,1034,103,734,51
33,254,84,1664,1035,142,716,51
33,284,84,1671,1038,142,691,51
33,305,84,1745,967,143,646,51
34,339,84,1675,960,143,757,51
34,372,84,1678,955,136,940,51
34,367,84,1734,950,126,979,51
34,350,84,1632,944,122,980,51
34,385,84,1603,939,120,1028,51
29,375,84,1682,786,114,1019,51
16,373,84,1746,774,113,1045,83
16,370,84,1759,750,113,1093,83
16,370,84,1850,748,169,1070,83
16,370,84,1964,766,169,1115,83
16,370,84,1954,796,169,1262,83
16,405,84,1983,754,170,1334,95
16,400,84,1995,760,170,1367,121
16,406,127,2011,644,170,1422,122
16,414,126,2050,701,191,1425,123
16,413,126,2160,844,191,1453,123
16,415,127,2219,933,176,1492,123
16,400,127,2272,902,130,1469,127
16,404,126,2322,898,130,1453,104
16,400,126,2175,891,130,1430,133
16,423,127,2170,918,159,1505,177
16,459,127,2177,933,144,1499,177
16,488,127,2123,902,178,1485,177
16,452,127,2192,922,183,1578,177
16,439,209,2150,902,201,1548,177
16,366,208,2223,895,234,1493,178
16,377,208,2278,924,237,1475,178
16,462,208,2127,866,235,1524,178
16,443,209,2080,861,273,1548,178
16,421,208,2195,861,286,1532,146
16,439,209,2336,866,284,1603,146
16,435,209,2324,850,284,1636,146
16,435,209,2243,825,285,1661,147
16,445,209,2293,827,285,1704,147
16,447,208,2359,824,286,1669,138
16,399,209,2347,829,268,1685,138
16,445,209,2302,860,267,1590,138
16,393,209,2310,805,266,1562,130
16,382,208,2400,806,265,1543,165
16,357,166,2479,797,254,1509,165
16,357,166,2520,831,252,1451,165
16,370,166,2614,858,250,1470,193
16,375,167,2609,870,241,1450,193
16,355,125,2625,902,239,1359,238
16,383,167,2706,897,227,1410,222
16,341,167,2549,843,221,1416,207
16,335,167,2536,831,211,1365,194
16,329,167,2546,816,138,1349,159
16,344,167,2549,815,193,1339,195
16,339,168,2513,808,166,1399,195
16,366,167,2567,852,167,1385,196
16,387,167,2516,833,167,1349,194
16,426,167,2409,815,168,1378,194
16,466,167,2564,816,167,1317,194
16,465,167,2512,872,164,1334,193
16,493,167,2405,860,156,1317,192
16,521,167,2389,839,156,1326,191
16,557,167,2405,813,148,1326,190
16,556,167,2438,834,178,1393,175
16,585,209,2373,874,206,1438,174
16,609,210,2339,879,207,1386,173
16,579,209,2225,825,207,1374,172
16,559,209,2234,849,199,1416,172
16,553,209,2143,836,185,1414,159
15,519,209,2145,718,159,1405,159
14,526,209,2154,696,159,1321,148
13,539,151,2362,680,189,1326,141
12,584,137,2341,659,190,1344,140
11,592,137,2306,662,227,1403,125
9,592,137,2248,659,262,1397,125
53,565,127,2233,703,262,1388,123
16,563,160,2156,636,263,1378,123
15,562,119,2105,637,250,1413,124
15,599,95,2120,669,270,1330,124
15,586,95,2124,656,241,1275,124
50,586,116,2155,660,270,1299,124
50,622,110,2283,700,270,1287,124
50,612,122,2262,675,270,1274,124
50,604,122,2233,697,270,1133,124
50,601,122,2096,746,260,1040,124
50,564,122,2050,740,260,991,116
50,564,122,2050,740,260,991,116
50,564,122,2050,740,260,991,116
38,524,122,1704,801,240,923,101
38,539,122,1650,779,206,989,101
53,561,122,1718,710,204,1045,101
53,558,122,1781,704,199,1034,101
53,583,122,1776,662,195,1011,108
52,574,122,1795,678,194,1107,108
49,564,122,1735,682,175,1171,47
66,497,122,1667,727,160,1218,40
65,520,122,1574,739,128,1173,40
43,558,122,1514,768,126,1145,40
43,591,122,1497,727,123,1165,41
44,591,122,1406,645,91,1147,41
44,589,164,1275,647,80,1134,41
44,522,165,1244,653,78,1159,58
44,409,164,1258,617,77,1145,58
84,438,164,1228,534,77,1144,81
85,405,164,1197,533,76,1132,81
86,422,164,1206,529,98,1152,81
86,405,164,1093,513,88,1264,81
82,433,164,1013,494,91,1309,81
79,485,165,962,464,95,1320,78
79,485,164,1001,469,112,1312,78
105,477,164,1027,513,112,1317,78
110,491,163,1093,538,111,1335,78
129,516,164,1059,558,111,1297,41
129,475,164,1054,587,109,1159,42
138,475,164,1074,578,110,1183,42
139,496,164,965,553,110,1194,42
139,514,147,888,569,110,1180,42
139,509,143,889,570,133,1153,43
136,468,115,890,580,133,1138,43
136,484,101,875,581,130,1144,43
136,493,90,912,582,104,1142,43
139,462,79,893,604,105,1115,43
139,433,79,879,627,140,1124,43
134,429,79,865,555,141,1141,43
134,427,79,842,544,141,1090,79
132,438,79,821,512,134,1066,105
133,417,122,848,516,88,1037,106
133,415,122,859,532,106,998,106
133,420,122,806,519,146,988,106
133,406,122,744,438,149,961,107
134,348,123,714,411,189,1020,107
134,381,122,744,406,189,1041,106
112,380,122,792,449,190,1036,105
164,343,122,764,486,190,1014,105
161,314,80,758,524,190,914,105
216,338,80,760,569,211,961,106
217,343,80,737,589,293,961,95
205,326,80,720,495,293,913,95
228,322,80,724,527,284,913,125
229,339,80,717,564,290,913,111
229,329,80,744,617,290,906,112
230,312,80,735,618,333,878,112
221,245,81,722,619,291,851,112
222,231,80,731,657,291,832,112
188,228,80,706,666,292,818,112
210,244,80,704,663,292,802,113
211,228,80,639,654,292,771,112
211,233,80,561,632,282,747,113
212,223,79,567,612,280,759,113
246,215,80,541,628,278,873,113
273,215,80,588,657,271,885,113
283,242,80,556,654,268,662,114
177,239,43,555,636,264,670,114
177,237,85,545,628,252,667,114
175,235,85,495,611,237,716,114
173,234,86,471,589,306,684,138
182,220,86,506,589,301,654,139
192,219,85,522,607,300,635,141
186,259,85,524,661,300,563,143
186,252,85,512,580,245,594,144
186,238,86,523,596,291,600,149
186,236,86,491,598,289,587,181
146,235,86,383,598,286,536,236
185,255,85,376,642,274,534,237
233,252,85,364,656,284,525,203
234,216,85,352,582,278,502,204
275,216,85,292,570,267,481,203
314,213,85,338,565,261,462,199
251,202,85,347,574,259,447,210
251,180,85,320,576,254,412,211
210,175,67,312,595,251,412,212
210,182,67,307,573,252,256,213
211,197,68,319,546,244,249,207
209,185,53,371,510,248,282,210
207,156,54,372,482,246,285,211
205,181,43,415,540,285,283,212
204,194,42,435,478,298,267,208
235,192,43,514,466,342,258,202
182,181,43,575,458,328,264,201
216,181,43,640,464,330,260,197
175,179,42,607,478,331,259,195
239,176,43,662,525,324,249,193
238,150,43,671,532,321,249,196
237,208,84,696,531,315,249,152
235,210,66,734,575,312,249,132
256,207,53,726,640,307,249,130
253,205,53,743,680,256,247,131
211,205,42,725,661,202,244,106
237,205,42,734,591,249,187,100
226,205,42,746,585,241,187,101
227,205,42,743,582,230,187,84
228,205,42,711,591,217,187,84
242,199,42,724,594,203,186,84
233,192,42,728,592,244,179,78
233,213,42,719,579,244,173,78
233,219,42,733,573,243,172,78
205,196,42,760,602,242,138,96
261,196,42,757,602,241,133,97
266,196,42,708,600,242,130,97
292,196,42,730,628,242,124,93
338,131,42,748,671,242,126,77
332,104,83,756,670,239,144,78
337,88,84,755,701,253,145,79
324,91,84,781,634,258,143,86
312,117,84,788,639,257,142,87
313,130,125,762,620,283,142,87
294,130,125,756,585,282,142,87
294,130,126,799,602,270,142,87
325,134,125,818,602,273,129,87
340,133,125,694,595,298,126,110
301,129,126,697,643,246,126,110
301,129,126,668,655,269,126,110
309,120,126,658,671,249,127,110
309,120,125,667,658,259,127,106
280,116,126,660,648,237,127,76
273,110,126,651,649,273,127,74
271,111,126,649,654,270,127,74
257,116,125,646,691,265,128,74
256,153,125,662,685,260,132,69
255,154,126,700,665,299,154,69
254,154,125,657,668,299,177,107
223,155,125,660,684,297,193,118
221,155,126,678,676,282,187,110
232,155,126,645,647,282,181,110
186,156,126,666,643,317,181,106
231,155,125,672,623,309,175,130
233,153,126,657,685,309,174,138
283,153,126,674,686,297,168,139
296,152,126,714,691,292,169,136
298,104,126,709,676,316,169,137
288,102,126,663,702,308,169,135
304,102,126,681,618,305,158,120
305,106,126,621,593,336,189,122
283,109,126,725,579,324,221,86
295,128,126,688,575,343,224,72
253,148,126,627,569,330,225,67
226,106,125,641,559,312,214,67
229,102,126,635,545,309,231,67
229,91,126,630,530,305,263,83
276,61,126,610,541,328,320,115
239,57,126,611,557,311,325,115
241,57,126,617,559,294,303,115
282,57,126,567,537,283,316,115
271,57,126,588,521,247,386,116
234,57,126,590,560,194,453,119
236,57,126,640,516,177,466,117
317,57,126,669,495,168,501,117
317,57,126,630,484,167,513,108
304,57,126,664,494,166,523,108
295,57,126,696,562,201,566,106
287,84,126,697,558,206,603,67
284,100,125,678,558,247,603,67
260,100,126,653,543,236,600,67
238,100,126,621,508,236,598,60
240,100,126,583,509,226,596,60
251,100,127,619,512,217,581,60
261,101,126,644,504,217,594,105
261,101,125,610,498,202,590,105
241,101,126,622,491,193,565,90
239,101,126,673,516,193,612,74
175,101,125,710,530,193,594,74
175,101,126,714,572,193,592,74
152,112,126,700,562,174,594,74
150,137,126,663,553,175,596,75
150,143,126,584,542,187,582,65
142,147,126,577,509,186,573,80
105,172,126,578,491,186,569,73
103,182,116,585,443,186,566,73
149,182,109,554,423,176,543,69
152,182,108,562,413,203,567,69
152,183,95,561,478,202,572,69
153,183,95,590,507,200,554,69
154,230,67,528,493,198,553,69
155,210,58,515,489,194,559,69
156,210,54,569,468,173,589,70
161,211,11,549,495,173,609,61
157,211,11,556,480,171,600,62
203,201,11,533,501,204,610,62
260,121,11,560,476,200,658,85
261,142,11,556,501,196,608,94
249,148,11,547,521,195,589,96
247,149,11,540,448,195,597,122
245,159,11,535,392,233,588,123
244,166,11,535,421,227,584,124
233,119,11,523,413,212,595,99
217,115,11,530,396,200,645,99
218,112,11,529,397,199,631,99
253,110,11,516,356,191,631,99
252,137,0,475,363,186,592,99
268,135,42,473,373,171,577,99
254,133,42,445,417,166,562,99
236,131,42,444,436,167,562,96
234,167,42,476,463,163,557,80
232,183,41,426,477,150,479,86
193,183,41,410,503,155,451,87
243,185,41,457,538,212,478,129
245,225,49,505,530,203,454,130
221,236,48,502,546,229,384,131
221,226,90,513,532,222,384,155
221,226,119,498,517,254,376,156
228,227,132,559,498,283,362,167
208,222,172,569,550,317,355,170
240,278,173,573,620,317,410,171
226,280,173,527,629,306,405,173
226,238,173,562,619,310,400,208
224,242,174,486,609,310,395,215
222,335,173,449,616,313,345,216
219,331,173,462,597,269,336,187
218,322,173,518,573,310,336,158
205,318,132,528,583,294,311,159
202,293,132,629,584,288,297,160
201,344,132,577,585,286,296,159
156,352,133,576,531,287,309,159
155,350,135,579,549,229,307,158
154,408,133,550,571,216,307,158
182,425,132,496,583,213,297,158
223,468,133,465,571,209,297,158
225,496,133,543,591,208,286,173
225,512,133,601,644,208,285,173
223,450,134,568,623,234,216,172
216,445,133,586,627,279,216,163
212,432,133,592,633,279,204,163
211,422,133,597,610,280,187,163
220,415,134,584,634,280,185,163
212,443,133,552,604,269,183,163
272,421,132,530,618,296,183,163
268,426,91,518,620,294,170,163
292,437,91,551,589,292,163,163
257,446,91,485,607,311,152,162
256,449,91,505,559,342,101,145
224,459,91,507,556,318,84,138
222,459,91,487,539,319,74,133
229,480,92,478,585,295,40,131
221,489,91,517,627,295,29,128
210,499,91,518,599,295,8,123
239,455,125,530,577,309,7,123
254,409,126,521,568,298,7,116
255,445,90,534,566,295,6,108
255,405,91,499,599,294,5,104
255,402,90,485,589,293,5,102
241,363,91,443,558,281,5,92
231,357,91,427,556,286,5,93
231,393,91,411,576,265,5,85
208,326,91,417,584,256,5,88
208,309,91,415,563,193,8,81
207,382,91,424,576,142,10,61
252,416,90,411,575,142,31,62
260,438,91,413,587,120,52,56
209,421,91,390,635,120,52,61
233,376,91,347,633,130,52,56
230,368,90,379,661,162,52,49
221,414,91,379,677,163,52,45
200,403,90,390,663,155,52,45
227,390,91,356,675,138,52,45
232,374,90,351,646,138,52,45
233,386,91,346,655,139,52,45
233,391,93,350,670,172,52,45
227,384,93,321,655,173,52,45
266,372,91,327,592,173,59,45
238,368,91,314,582,195,65,45
208,385,90,308,566,198,78,45
208,420,90,306,648,198,102,45
206,418,91,298,705,199,102,45
198,418,92,305,727,198,100,45
153,403,91,300,718,198,99,45
188,401,91,251,712,198,99,45
190,419,91,285,707,188,94,45
191,449,90,269,699,188,133,45
193,459,91,279,695,187,137,45
194,461,91,268,682,187,137,45
193,487,91,268,659,145,176,45
194,505,93,226,645,144,177,45
228,536,48,223,607,187,173,45
229,510,50,221,640,212,175,45
229,511,48,235,755,206,175,45
230,498,48,219,788,206,175,45
208,378,38,244,787,206,175,45
185,379,38,255,778,160,176,45
180,419,38,243,769,165,176,45
195,419,84,293,765,165,176,45
219,449,91,276,735,136,168,45
193,497,91,276,739,131,158,45
177,524,89,277,750,130,158,45
178,545,89,297,743,166,158,45
205,533,89,335,746,164,208,45
171,532,89,335,691,148,215,45
168,567,90,359,679,142,244,45
217,582,89,359,622,140,278,45
160,539,91,359,629,135,276,45
189,565,90,359,671,134,265,45
171,573,89,353,802,133,261,45
168,527,80,361,861,133,261,45
190,570,80,400,878,131,262,45
190,587,80,407,890,131,251,45
190,588,79,420,900,131,242,36
190,578,79,448,905,130,242,36
188,568,82,475,874,130,241,37
187,568,82,494,941,131,264,38
185,554,80,470,984,126,268,39
184,560,89,470,984,111,238,40
144,562,90,442,1014,109,276,41
144,530,42,422,1013,96,268,42
185,589,83,517,1021,88,265,42
182,588,74,551,1058,59,264,47
173,611,73,535,1062,53,266,48
122,630,73,575,1083,53,243,87
122,635,59,575,1238,53,227,87
122,643,59,568,1248,53,227,101
122,637,60,596,1226,53,225,119
122,632,49,555,1227,53,220,125
122,636,50,574,1210,53,220,125
138,646,50,576,1226,54,219,121
138,652,50,616,1238,41,218,124
138,655,49,634,1235,41,218,125
142,608,48,630,1303,41,218,126
138,584,48,676,1298,41,214,126
137,563,49,692,1310,41,204,126
114,535,75,686,1364,41,204,126
114,608,61,699,1308,41,208,77
102,578,61,738,1314,61,207,60
101,611,49,769,1291,48,208,50
131,604,48,765,1282,48,207,50
121,586,86,770,1260,57,207,50
120,600,86,817,1300,75,206,50
118,601,88,880,1321,84,193,50
117,524,50,866,1344,93,194,50
121,535,7,886,1436,121,205,53
135,557,7,791,1466,131,253,61
134,576,7,817,1467,131,247,106
114,511,7,828,1454,130,246,115
138,371,7,517,1406,49,296,15
120,242,2,1248,651,100,385,88
173,456,51,1367,1777,132,506,149
198,392,50,1244,1808,133,468,202
213,341,49,766,1899,104,250,202
209,311,48,1101,1916,119,653,212
207,411,92,1750,2024,127,1033,212
229,518,92,1777,2135,139,1040,209
234,517,90,1832,2122,177,1153,209
232,502,90,1944,2166,215,1341,249
207,489,90,1945,2183,218,1468,209
199,490,92,2030,2229,214,1576,209
205,491,92,2052,2240,213,1685,209
239,487,90,2061,2219,215,1760,209
243,532,90,2168,2281,214,1737,209
221,532,134,2264,2341,213,1753,209
198,581,134,2265,2381,250,1760,263
201,583,176,2312,2430,210,1743,294
193,574,132,2296,2451,210,1720,360
224,613,175,2321,2524,297,1715,337
214,608,134,2393,2568,298,1714,393
226,601,132,2341,2591,298,1707,410
226,644,132,2410,2658,287,1664,413
223,615,133,2556,2691,317,1642,371
251,623,174,2601,2746,317,1639,372
229,625,175,2676,2766,337,1628,363
233,612,173,2747,2736,337,1629,410
229,621,134,2660,2673,337,1624,361
233,624,175,2736,2691,337,1622,366
221,596,133,2599,2704,237,1616,362
199,565,215,2601,2756,246,1628,362
232,562,216,2564,2886,244,1595,365
217,550,216,2528,2963,325,1589,397
217,573,216,2671,3245,343,1587,386
218,553,214,2584,3262,342,1613,382
218,545,215,2532,3412,318,1648,383
218,543,173,2644,3551,312,1626,420
234,532,174,2737,3486,311,1615,426
209,532,173,2727,3447,310,1600,413
211,524,174,2678,3618,305,1595,412
255,499,216,2704,3660,303,1605,407
235,481,215,2690,3953,297,1545,438
241,461,216,2734,4279,296,1569,375
267,458,216,2750,4301,296,1560,371
297,460,215,2715,4601,237,1587,363
297,461,216,2741,4625,238,1604,359
283,450,257,2766,4584,236,1604,342
285,427,258,2792,4594,304,1602,359
287,396,258,2970,4574,321,1493,347
289,362,257,2963,4503,326,1493,340
279,337,256,3015,4460,320,1556,334
277,353,216,3042,4445,320,1551,324
313,352,216,3140,4496,321,1534,320
306,334,216,3245,4457,322,1611,321
307,320,216,3090,4490,301,1669,301
306,428,186,3001,4576,299,1732,302
340,465,216,2984,4540,300,1723,276
337,474,216,3013,4450,285,1699,305
334,466,217,3074,4352,250,1688,335
381,476,175,3019,4470,227,1670,429
378,471,175,3031,4514,273,1643,437
393,504,186,2933,4501,269,1522,462
399,529,189,2882,4444,265,1511,528
395,534,190,2910,4274,261,1501,532
401,559,189,2910,4250,258,1501,535
428,620,224,2830,4241,240,1606,536
300,189,56,2858,1657,142,1606,349
468,610,268,2937,4186,240,1640,520
497,606,213,2962,4122,240,1605,497
477,615,213,2952,4058,242,1573,509
508,594,213,2938,4056,239,1574,520
529,589,213,2930,4016,271,1575,418
549,572,223,2926,3899,267,1595,419
508,586,213,2965,3808,309,1633,419
515,647,212,2890,3750,276,1632,412
507,648,213,2844,3752,277,1617,400
507,637,212,2847,3708,310,1621,369
485,630,212,2912,3728,262,1619,369
485,665,238,2836,3724,319,1651,468
487,665,237,2855,3698,249,1637,451
436,654,237,2860,3661,233,1574,395
431,651,238,2840,3708,225,1564,381
439,641,237,2868,3638,216,1562,384
403,635,238,2900,3557,204,1558,371
429,635,237,2890,3505,201,1563,319
447,655,238,2867,3607,222,1570,345
455,687,238,2969,3499,223,1545,360
436,670,237,3032,3489,223,1535,312
419,665,237,3020,3606,215,1535,310
443,651,278,3000,3584,211,1535,304
434,629,279,2860,3551,202,1530,299
435,625,278,2912,3533,203,1332,299
436,624,253,2919,3359,203,1230,294
436,614,253,2919,3251,187,1175,264
374,596,278,2910,3205,182,1141,345
394,591,278,2856,3289,183,1082,342
411,589,273,2808,3268,183,1064,310
377,584,261,2768,3257,171,1063,302
317,575,220,2830,3269,172,1010,332
237,566,219,2808,3259,172,995,314
263,539,220,2784,3297,172,994,311
326,528,210,2792,3416,173,995,299
331,534,209,2774,3405,149,1044,290
319,548,210,2698,3377,148,1086,284
323,530,196,2675,3369,141,980,207
288,534,196,2554,3301,129,978,208
328,556,196,2623,3343,118,973,217
368,549,209,2674,3316,114,952,203
365,532,172,2632,3289,109,947,204
355,538,106,2614,3329,110,947,201
356,573,106,2605,3384,94,935,198
331,537,106,2503,3391,92,928,197
347,492,174,2419,3384,92,930,269
352,484,174,2419,3439,124,930,259
347,547,174,2469,3436,119,918,256
330,553,174,2398,3446,120,914,253
333,547,174,2419,3375,118,917,253
329,562,174,2457,3364,116,955,268
314,625,174,2459,3426,150,988,255
316,640,174,2343,3419,148,1025,256
317,506,174,2366,3324,149,1026,233
302,588,174,2314,3299,149,1026,228
258,487,173,2314,3222,139,1018,191
253,522,174,2330,3187,139,1042,192
223,514,174,2194,3105,139,1074,193
226,459,173,2220,3110,139,1088,194
226,506,160,2251,3049,119,1083,252
226,459,160,2228,3028,119,1077,245
226,479,160,2242,3039,119,941,246
226,527,135,2238,3040,119,744,246
227,545,135,2173,2966,119,746,242
216,537,135,2061,2936,119,843,245
216,537,135,2073,2936,119,858,245
247,523,160,1992,2883,158,825,279
244,532,150,1957,2887,158,827,316
285,548,150,1925,2915,158,818,332
285,535,150,1855,2877,151,795,327
288,533,150,1948,2799,151,767,323
271,539,150,1943,2734,151,760,318
285,549,150,1925,2737,181,749,320
380,552,161,1849,2707,168,787,307
352,569,161,1821,2690,168,753,314
358,528,160,1784,2673,168,746,318
340,510,160,1685,2760,215,750,300
382,514,161,1710,2591,215,749,293
379,501,150,1668,2475,215,731,276
365,451,151,1671,2502,206,717,276
366,450,193,1641,2472,144,689,260
324,553,190,1621,2489,139,688,260
313,573,150,1625,2370,139,677,260
313,597,126,1619,2317,139,683,262
306,561,129,1630,2302,160,724,261
304,558,130,1615,2259,132,702,245
282,540,195,1610,2122,202,663,302
334,576,184,1618,2029,238,647,300
333,574,179,1626,1932,231,640,258
318,582,174,1670,1983,227,625,250
318,579,163,1681,2073,228,610,251
328,622,121,1603,1976,228,604,243
295,629,162,1574,1961,225,580,229
296,634,163,1550,1963,226,560,230
293,633,125,1563,1786,240,522,230
394,616,178,1552,1816,241,494,244
395,563,177,1630,1788,220,452,266
395,586,177,1579,1794,191,440,223
384,608,177,1392,1699,201,481,224
375,627,177,1525,1689,189,488,224
376,672,167,1535,1653,166,523,211
357,663,167,1660,1651,116,516,169
357,653,166,1661,1498,116,606,189
352,654,167,1672,1434,116,588,182
321,659,159,1646,1309,116,622,152
317,688,145,1650,1300,116,606,148
297,709,145,1674,1270,116,594,142
298,689,134,1610,1254,116,529,139
237,683,134,1588,1261,152,524,168
237,715,134,1641,1277,152,531,164
237,746,92,1673,1230,152,513,141
249,736,92,1771,1182,232,487,140
252,687,92,1820,1171,140,492,150
288,654,92,1807,1171,140,514,151
301,634,92,1790,1166,140,557,153
293,628,92,1706,1158,140,592,175
283,594,92,1655,1141,142,623,166
265,589,74,1639,1116,142,542,168
265,585,116,1669,1088,142,556,170
